o_lane,d,vi1,vi2,Acc?,delta_x1,vf1,delta_x2,delta_t
1,22,18,15,0,138,26,68,6
1,23,18,15,0,137,26,67,6
1,24,18,15,0,137,26,66,6
1,25,18,15,0,137,26,65,6
1,26,18,15,0,137,26,64,6
1,27,18,15,0,136,25,63,6
1,28,18,15,0,136,25,62,6
1,29,18,15,0,136,25,61,6
1,30,18,15,0,135,25,60,6
1,31,18,15,0,135,25,59,6
1,32,18,15,0,135,25,58,6
1,33,18,15,0,135,25,57,6
1,34,18,15,0,134,25,56,6
1,35,18,15,0,134,25,55,6
1,36,18,15,0,134,25,54,6
1,37,18,15,0,134,25,53,6
1,38,18,15,0,133,25,52,6
1,39,18,15,0,133,25,51,6
1,40,18,15,0,133,25,50,6
1,41,18,15,0,132,25,49,6
1,42,18,15,0,132,25,48,6
1,43,18,15,0,132,25,47,6
1,1,19,15,1,156,29,89,6
1,2,19,15,1,150,28,88,6
1,3,19,15,1,149,28,87,6
1,4,19,15,1,149,28,86,6
1,5,19,15,1,149,28,85,6
1,6,19,15,1,148,28,84,6
1,7,19,15,1,148,28,83,6
1,8,19,15,1,148,28,82,6
1,9,19,15,1,148,28,81,6
1,10,19,15,1,147,27,80,6
1,11,19,15,1,147,27,79,6
1,12,19,15,1,147,27,78,6
1,13,19,15,1,146,27,77,6
1,14,19,15,1,146,27,76,6
1,15,19,15,1,146,27,75,6
1,16,19,15,1,146,27,74,6
1,17,19,15,0.984,145,27,73,6
1,18,19,15,0.02,145,27,72,6
1,19,19,15,0,145,27,71,6
1,20,19,15,0,145,27,70,6
1,21,19,15,0,144,27,69,6
1,22,19,15,0,144,27,68,6
1,23,19,15,0,144,27,67,6
1,24,19,15,0,144,27,66,6
1,25,19,15,0,143,27,65,6
1,26,19,15,0,143,27,64,6
1,27,19,15,0,143,27,63,6
1,28,19,15,0,142,26,62,6
1,29,19,15,0,142,26,61,6
1,30,19,15,0,142,26,60,6
1,31,19,15,0,142,26,59,6
1,32,19,15,0,141,26,58,6
1,33,19,15,0,141,26,57,6
1,34,19,15,0,141,26,56,6
1,35,19,15,0,141,26,55,6
1,36,19,15,0,140,26,54,6
1,37,19,15,0,140,26,53,6
1,38,19,15,0,140,26,52,6
1,39,19,15,0,140,26,51,6
1,40,19,15,0,139,26,50,6
1,41,19,15,0,139,26,49,6
1,42,19,15,0,139,26,48,6
1,43,19,15,0,138,26,47,6
1,1,20,15,1,162,30,89,6
1,2,20,15,1,162,30,88,6
1,3,20,15,1,155,29,87,6
1,4,20,15,1,155,29,86,6
1,5,20,15,1,155,29,85,6
1,6,20,15,1,154,29,84,6
1,7,20,15,1,154,29,83,6
1,8,20,15,1,154,29,82,6
1,9,20,15,1,154,29,81,6
1,10,20,15,1,153,28,80,6
1,11,20,15,1,153,28,79,6
1,12,20,15,1,153,28,78,6
1,13,20,15,1,153,28,77,6
1,14,20,15,1,152,28,76,6
1,15,20,15,1,152,28,75,6
1,16,20,15,1,152,28,74,6
1,17,20,15,1,152,28,73,6
1,18,20,15,1,151,28,72,6
1,19,20,15,0.992,151,28,71,6
1,20,20,15,0.008,151,28,70,6
1,21,20,15,0,151,28,69,6
1,22,20,15,0,150,28,68,6
1,23,20,15,0,150,28,67,6
1,24,20,15,0,150,28,66,6
1,25,20,15,0,150,28,65,6
1,26,20,15,0,149,28,64,6
1,27,20,15,0,149,28,63,6
1,28,20,15,0,149,28,62,6
1,29,20,15,0,149,28,61,6
1,30,20,15,0,148,27,60,6
1,31,20,15,0,148,27,59,6
1,32,20,15,0,148,27,58,6
1,33,20,15,0,147,27,57,6
1,34,20,15,0,147,27,56,6
1,35,20,15,0,147,27,55,6
1,36,20,15,0,147,27,54,6
1,37,20,15,0,147,27,53,6
1,38,20,15,0,146,27,52,6
1,39,20,15,0,146,27,51,6
1,40,20,15,0,146,27,50,6
1,41,20,15,0,145,27,49,6
1,42,20,15,0,145,27,48,6
1,43,20,15,0,145,27,47,6
1,1,21,15,1,168,31,89,6
1,2,21,15,1,168,31,88,6
1,3,21,15,1,162,30,87,6
1,4,21,15,1,161,30,86,6
1,5,21,15,1,161,30,85,6
1,6,21,15,1,160,30,84,6
1,7,21,15,1,160,30,83,6
1,8,21,15,1,160,30,82,6
1,9,21,15,1,160,30,81,6
1,10,21,15,1,159,29,80,6
1,11,21,15,1,159,29,79,6
1,12,21,15,1,159,29,78,6
1,13,21,15,1,159,29,77,6
1,14,21,15,1,158,29,76,6
1,15,21,15,1,158,29,75,6
1,16,21,15,1,158,29,74,6
1,17,21,15,1,158,29,73,6
1,18,21,15,1,157,29,72,6
1,19,21,15,1,157,29,71,6
1,20,21,15,1,157,29,70,6
1,21,21,15,0.94,157,29,69,6
1,22,21,15,0,157,29,68,6
1,23,21,15,0,156,29,67,6
1,24,21,15,0,156,29,66,6
1,25,21,15,0,156,29,65,6
1,26,21,15,0,156,29,64,6
1,27,21,15,0,155,29,63,6
1,28,21,15,0,155,29,62,6
1,29,21,15,0,155,29,61,6
1,30,21,15,0,155,29,60,6
1,31,21,15,0,154,28,59,6
1,32,21,15,0,154,28,58,6
1,33,21,15,0,154,28,57,6
1,34,21,15,0,154,28,56,6
1,35,21,15,0,153,28,55,6
1,36,21,15,0,153,28,54,6
1,37,21,15,0,153,28,53,6
1,38,21,15,0,153,28,52,6
1,39,21,15,0,152,28,51,6
1,40,21,15,0,152,28,50,6
1,41,21,15,0,152,28,49,6
1,42,21,15,0,152,28,48,6
1,43,21,15,0,151,28,47,6
1,1,22,15,1,174,32,89,6
1,2,22,15,1,174,32,88,6
1,3,22,15,1,173,32,87,6
1,4,22,15,1,167,31,86,6
1,5,22,15,1,167,31,85,6
1,6,22,15,1,166,31,84,6
1,7,22,15,1,166,31,83,6
1,8,22,15,1,166,31,82,6
1,9,22,15,1,166,31,81,6
1,10,22,15,1,166,31,80,6
1,11,22,15,1,165,30,79,6
1,12,22,15,1,165,30,78,6
1,13,22,15,1,165,30,77,6
1,14,22,15,1,165,30,76,6
1,15,22,15,1,164,30,75,6
1,16,22,15,1,164,30,74,6
1,17,22,15,1,164,30,73,6
1,18,22,15,1,164,30,72,6
1,19,22,15,1,163,30,71,6
1,20,22,15,1,163,30,70,6
1,21,22,15,1,163,30,69,6
1,22,22,15,1,163,30,68,6
1,23,22,15,0.912,162,30,67,6
1,24,22,15,0,162,30,66,6
1,25,22,15,0,162,30,65,6
1,26,22,15,0,162,30,64,6
1,27,22,15,0,162,30,63,6
1,28,22,15,0,161,30,62,6
1,29,22,15,0,161,30,61,6
1,30,22,15,0,161,30,60,6
1,31,22,15,0,161,30,59,6
1,32,22,15,0,160,30,58,6
1,33,22,15,0,160,29,57,6
1,34,22,15,0,160,29,56,6
1,35,22,15,0,160,29,55,6
1,36,22,15,0,160,29,54,6
1,37,22,15,0,159,29,53,6
1,38,22,15,0,159,29,52,6
1,39,22,15,0,159,29,51,6
1,40,22,15,0,159,29,50,6
1,41,22,15,0,158,29,49,6
1,42,22,15,0,158,29,48,6
1,43,22,15,0,158,29,47,6
1,1,23,15,1,180,33,89,6
1,2,23,15,1,180,33,88,6
1,3,23,15,1,179,33,87,6
1,4,23,15,1,173,32,86,6
1,5,23,15,1,173,32,85,6
1,6,23,15,1,172,32,84,6
1,7,23,15,1,172,32,83,6
1,8,23,15,1,172,32,82,6
1,9,23,15,1,172,32,81,6
1,10,23,15,1,172,32,80,6
1,11,23,15,1,171,31,79,6
1,12,23,15,1,171,31,78,6
1,13,23,15,1,171,31,77,6
1,14,23,15,1,171,31,76,6
1,15,23,15,1,171,31,75,6
1,16,23,15,1,170,31,74,6
1,17,23,15,1,170,31,73,6
1,18,23,15,1,170,31,72,6
1,19,23,15,1,170,31,71,6
1,20,23,15,1,169,31,70,6
1,21,23,15,1,169,31,69,6
1,22,23,15,1,169,31,68,6
1,23,23,15,1,169,31,67,6
1,24,23,15,1,168,31,66,6
1,25,23,15,0.924,168,31,65,6
1,26,23,15,0,168,31,64,6
1,27,23,15,0,168,31,63,6
1,28,23,15,0,168,31,62,6
1,29,23,15,0,167,31,61,6
1,30,23,15,0,167,31,60,6
1,31,23,15,0,167,31,59,6
1,32,23,15,0,167,31,58,6
1,33,23,15,0,166,31,57,6
1,34,23,15,0,166,30,56,6
1,35,23,15,0,166,30,55,6
1,36,23,15,0,166,30,54,6
1,37,23,15,0,166,30,53,6
1,38,23,15,0,165,30,52,6
1,39,23,15,0,165,30,51,6
1,40,23,15,0,165,30,50,6
1,41,23,15,0,165,30,49,6
1,42,23,15,0,165,30,48,6
1,43,23,15,0,164,30,47,6
1,1,24,15,1,186,34,89,6
1,2,24,15,1,186,34,88,6
1,3,24,15,1,185,34,87,6
1,4,24,15,1,185,34,86,6
1,5,24,15,1,179,33,85,6
1,6,24,15,1,178,33,84,6
1,7,24,15,1,178,33,83,6
1,8,24,15,1,178,33,82,6
1,9,24,15,1,178,33,81,6
1,10,24,15,1,178,33,80,6
1,11,24,15,1,177,33,79,6
1,12,24,15,1,177,32,78,6
1,13,24,15,1,177,32,77,6
1,14,24,15,1,177,32,76,6
1,15,24,15,1,177,32,75,6
1,16,24,15,1,176,32,74,6
1,17,24,15,1,176,32,73,6
1,18,24,15,1,176,32,72,6
1,19,24,15,1,176,32,71,6
1,20,24,15,1,176,32,70,6
1,21,24,15,1,175,32,69,6
1,22,24,15,1,175,32,68,6
1,23,24,15,1,175,32,67,6
1,24,24,15,1,175,32,66,6
1,25,24,15,1,174,32,65,6
1,26,24,15,1,174,32,64,6
1,27,24,15,0.9,174,32,63,6
1,28,24,15,0,174,32,62,6
1,29,24,15,0,174,32,61,6
1,30,24,15,0,173,32,60,6
1,31,24,15,0,173,32,59,6
1,32,24,15,0,173,32,58,6
1,33,24,15,0,173,32,57,6
1,34,24,15,0,173,32,56,6
1,35,24,15,0,172,32,55,6
1,36,24,15,0,172,31,54,6
1,37,24,15,0,172,31,53,6
1,38,24,15,0,172,31,52,6
1,39,24,15,0,172,31,51,6
1,40,24,15,0,171,31,50,6
1,41,24,15,0,171,31,49,6
1,42,24,15,0,171,31,48,6
1,43,24,15,0,171,31,47,6
1,1,25,15,1,192,34,89,6
1,2,25,15,1,191,34,88,6
1,3,25,15,1,191,34,87,6
1,4,25,15,1,191,34,86,6
1,5,25,15,1,185,34,85,6
1,6,25,15,1,184,34,84,6
1,7,25,15,1,184,34,83,6
1,8,25,15,1,184,34,82,6
1,9,25,15,1,184,34,81,6
1,10,25,15,1,184,34,80,6
1,11,25,15,1,184,34,79,6
1,12,25,15,1,183,33,78,6
1,13,25,15,1,183,33,77,6
1,14,25,15,1,183,33,76,6
1,15,25,15,1,183,33,75,6
1,16,25,15,1,182,33,74,6
1,17,25,15,1,182,33,73,6
1,18,25,15,1,182,33,72,6
1,19,25,15,1,182,33,71,6
1,20,25,15,1,182,33,70,6
1,21,25,15,1,181,33,69,6
1,22,25,15,1,181,33,68,6
1,23,25,15,1,181,33,67,6
1,24,25,15,1,181,33,66,6
1,25,25,15,1,181,33,65,6
1,26,25,15,1,180,33,64,6
1,27,25,15,1,180,33,63,6
1,28,25,15,1,180,33,62,6
1,29,25,15,0.796,180,33,61,6
1,30,25,15,0,180,33,60,6
1,31,25,15,0,179,33,59,6
1,32,25,15,0,179,33,58,6
1,33,25,15,0,179,33,57,6
1,34,25,15,0,179,33,56,6
1,35,25,15,0,179,33,55,6
1,36,25,15,0,178,33,54,6
1,37,25,15,0,178,32,53,6
1,38,25,15,0,178,32,52,6
1,39,25,15,0,178,32,51,6
1,40,25,15,0,178,32,50,6
1,41,25,15,0,177,32,49,6
1,42,25,15,0,177,32,48,6
1,43,25,15,0,177,32,47,6
1,1,26,15,1,196,34,89,6
1,2,26,15,1,196,34,88,6
1,3,26,15,1,196,34,87,6
1,4,26,15,1,196,34,86,6
1,5,26,15,1,195,34,85,6
1,6,26,15,1,190,34,84,6
1,7,26,15,1,190,34,83,6
1,8,26,15,1,190,34,82,6
1,9,26,15,1,190,34,81,6
1,10,26,15,1,189,34,80,6
1,11,26,15,1,189,34,79,6
1,12,26,15,1,189,34,78,6
1,13,26,15,1,189,34,77,6
1,14,26,15,1,189,34,76,6
1,15,26,15,1,189,34,75,6
1,16,26,15,1,188,34,74,6
1,17,26,15,1,188,34,73,6
1,18,26,15,1,188,34,72,6
1,19,26,15,1,188,34,71,6
1,20,26,15,1,188,34,70,6
1,21,26,15,1,187,34,69,6
1,22,26,15,1,187,34,68,6
1,23,26,15,1,187,34,67,6
1,24,26,15,1,187,34,66,6
1,25,26,15,1,187,34,65,6
1,26,26,15,1,187,34,64,6
1,27,26,15,1,186,34,63,6
1,28,26,15,1,186,34,62,6
1,29,26,15,1,186,34,61,6
1,30,26,15,1,186,34,60,6
1,31,26,15,0.78,186,34,59,6
1,32,26,15,0,185,34,58,6
1,33,26,15,0,185,34,57,6
1,34,26,15,0,185,34,56,6
1,35,26,15,0,185,34,55,6
1,36,26,15,0,185,34,54,6
1,37,26,15,0,185,34,53,6
1,38,26,15,0,184,33,52,6
1,39,26,15,0,184,33,51,6
1,40,26,15,0,184,33,50,6
1,41,26,15,0,184,33,49,6
1,42,26,15,0,184,33,48,6
1,43,26,15,0,183,33,47,6
1,1,27,15,1,199,34,89,6
1,2,27,15,1,199,34,88,6
1,3,27,15,1,199,34,87,6
1,4,27,15,1,199,34,86,6
1,5,27,15,1,199,34,85,6
1,6,27,15,1,195,34,84,6
1,7,27,15,1,194,34,83,6
1,8,27,15,1,194,34,82,6
1,9,27,15,1,194,34,81,6
1,10,27,15,1,194,34,80,6
1,11,27,15,1,194,34,79,6
1,12,27,15,1,194,34,78,6
1,13,27,15,1,194,34,77,6
1,14,27,15,1,194,34,76,6
1,15,27,15,1,194,34,75,6
1,16,27,15,1,194,34,74,6
1,17,27,15,1,193,34,73,6
1,18,27,15,1,193,34,72,6
1,19,27,15,1,193,34,71,6
1,20,27,15,1,193,34,70,6
1,21,27,15,1,193,34,69,6
1,22,27,15,1,193,34,68,6
1,23,27,15,1,192,34,67,6
1,24,27,15,1,192,34,66,6
1,25,27,15,1,192,34,65,6
1,26,27,15,1,192,34,64,6
1,27,27,15,1,192,34,63,6
1,28,27,15,1,192,34,62,6
1,29,27,15,1,192,34,61,6
1,30,27,15,1,192,34,60,6
1,31,27,15,1,191,34,59,6
1,32,27,15,1,191,34,58,6
1,33,27,15,0.72,191,34,57,6
1,34,27,15,0,191,34,56,6
1,35,27,15,0,191,34,55,6
1,36,27,15,0,191,34,54,6
1,37,27,15,0,190,34,53,6
1,38,27,15,0,190,34,52,6
1,39,27,15,0,190,34,51,6
1,40,27,15,0,190,34,50,6
1,41,27,15,0,190,34,49,6
1,42,27,15,0,190,34,48,6
1,43,27,15,0,189,34,47,6
1,1,28,15,1,202,34,89,6
1,2,28,15,1,202,34,88,6
1,3,28,15,1,202,34,87,6
1,4,28,15,1,202,34,86,6
1,5,28,15,1,202,34,85,6
1,6,28,15,1,202,34,84,6
1,7,28,15,1,198,34,83,6
1,8,28,15,1,198,34,82,6
1,9,28,15,1,198,34,81,6
1,10,28,15,1,198,34,80,6
1,11,28,15,1,198,34,79,6
1,12,28,15,1,198,34,78,6
1,13,28,15,1,198,34,77,6
1,14,28,15,1,198,34,76,6
1,15,28,15,1,197,34,75,6
1,16,28,15,1,197,34,74,6
1,17,28,15,0.996,197,34,73,6
1,18,28,15,1,197,34,72,6
1,19,28,15,1,197,34,71,6
1,20,28,15,1,197,34,70,6
1,21,28,15,1,197,34,69,6
1,22,28,15,1,197,34,68,6
1,23,28,15,1,197,34,67,6
1,24,28,15,1,197,34,66,6
1,25,28,15,1,196,34,65,6
1,26,28,15,1,196,34,64,6
1,27,28,15,1,196,34,63,6
1,28,28,15,1,196,34,62,6
1,29,28,15,1,196,34,61,6
1,30,28,15,1,196,34,60,6
1,31,28,15,1,196,34,59,6
1,32,28,15,1,196,34,58,6
1,33,28,15,1,196,34,57,6
1,34,28,15,1,196,34,56,6
1,35,28,15,0.64,195,34,55,6
1,36,28,15,0,195,34,54,6
1,37,28,15,0,195,34,53,6
1,38,28,15,0,195,34,52,6
1,39,28,15,0,195,34,51,6
1,40,28,15,0,195,34,50,6
1,41,28,15,0,195,34,49,6
1,42,28,15,0,195,34,48,6
1,43,28,15,0,195,34,47,6
1,1,29,15,1,203,34,89,6
1,2,29,15,1,203,34,88,6
1,3,29,15,1,203,34,87,6
1,4,29,15,1,203,34,86,6
1,5,29,15,1,203,34,85,6
1,6,29,15,1,203,34,84,6
1,7,29,15,1,200,34,83,6
1,8,29,15,1,200,34,82,6
1,9,29,15,1,200,34,81,6
1,10,29,15,1,200,34,80,6
1,11,29,15,1,200,34,79,6
1,12,29,15,1,200,34,78,6
1,13,29,15,1,200,34,77,6
1,14,29,15,1,200,34,76,6
1,15,29,15,1,200,34,75,6
1,16,29,15,1,200,34,74,6
1,17,29,15,1,200,34,73,6
1,18,29,15,0.996,200,34,72,6
1,19,29,15,0.984,200,34,71,6
1,20,29,15,1,200,34,70,6
1,21,29,15,1,200,34,69,6
1,22,29,15,1,199,34,68,6
1,23,29,15,1,199,34,67,6
1,24,29,15,1,199,34,66,6
1,25,29,15,1,199,34,65,6
1,26,29,15,1,199,34,64,6
1,27,29,15,1,199,34,63,6
1,28,29,15,1,199,34,62,6
1,29,29,15,1,199,34,61,6
1,30,29,15,1,199,34,60,6
1,31,29,15,1,199,34,59,6
1,32,29,15,1,199,34,58,6
1,33,29,15,1,199,34,57,6
1,34,29,15,1,199,34,56,6
1,35,29,15,1,199,34,55,6
1,36,29,15,1,199,34,54,6
1,37,29,15,0.536,199,34,53,6
1,38,29,15,0,199,34,52,6
1,39,29,15,0,199,34,51,6
1,40,29,15,0,199,34,50,6
1,41,29,15,0,199,34,49,6
1,42,29,15,0,199,34,48,6
1,43,29,15,0,199,34,47,6
1,1,30,15,1,194,34,89,6
1,2,30,15,1,194,34,88,6
1,3,30,15,1,194,34,87,6
1,4,30,15,1,194,34,86,6
1,5,30,15,1,194,34,85,6
1,6,30,15,1,194,34,84,6
1,7,30,15,1,194,34,83,6
1,8,30,15,1,190,34,82,6
1,9,30,15,1,191,34,81,6
1,10,30,15,1,191,34,80,6
1,11,30,15,1,193,34,79,6
1,12,30,15,1,194,34,78,6
1,13,30,15,1,194,34,77,6
1,14,30,15,1,196,34,76,6
1,15,30,15,1,197,34,75,6
1,16,30,15,1,199,34,74,6
1,17,30,15,1,200,34,73,6
1,18,30,15,1,200,34,72,6
1,19,30,15,0.992,201,34,71,6
1,20,30,15,0.148,201,34,70,6
1,21,30,15,1,201,34,69,6
1,22,30,15,1,201,34,68,6
1,23,30,15,1,201,34,67,6
1,24,30,15,1,201,34,66,6
1,25,30,15,1,201,34,65,6
1,26,30,15,1,201,34,64,6
1,27,30,15,1,201,34,63,6
1,28,30,15,1,201,34,62,6
1,29,30,15,1,201,34,61,6
1,30,30,15,1,201,34,60,6
1,31,30,15,1,201,34,59,6
1,32,30,15,1,201,34,58,6
1,33,30,15,1,201,34,57,6
1,34,30,15,1,201,34,56,6
1,35,30,15,1,201,34,55,6
1,36,30,15,1,201,34,54,6
1,37,30,15,1,201,34,53,6
1,38,30,15,1,201,34,52,6
1,39,30,15,0.396,201,34,51,6
1,40,30,15,0,201,34,50,6
1,41,30,15,0,201,34,49,6
1,42,30,15,0,201,34,48,6
1,43,30,15,0,201,34,47,6
1,1,31,15,1,199,34,89,6
1,2,31,15,1,199,34,88,6
1,3,31,15,1,199,34,87,6
1,4,31,15,1,199,34,86,6
1,5,31,15,1,199,34,85,6
1,6,31,15,1,199,34,84,6
1,7,31,15,1,199,34,83,6
1,8,31,15,1,194,34,82,6
1,9,31,15,1,194,34,81,6
1,10,31,15,1,194,34,80,6
1,11,31,15,1,195,34,79,6
1,12,31,15,1,194,34,78,6
1,13,31,15,1,195,34,77,6
1,14,31,15,1,195,34,76,6
1,15,31,15,1,195,34,75,6
1,16,31,15,1,195,34,74,6
1,17,31,15,1,195,34,73,6
1,18,31,15,1,195,34,72,6
1,19,31,15,1,195,34,71,6
1,20,31,15,1,195,34,70,6
1,21,31,15,1,195,34,69,6
1,22,31,15,1,195,34,68,6
1,23,31,15,1,195,34,67,6
1,24,31,15,1,195,34,66,6
1,25,31,15,1,195,34,65,6
1,26,31,15,1,195,34,64,6
1,27,31,15,1,195,34,63,6
1,28,31,15,1,195,34,62,6
1,29,31,15,1,196,34,61,6
1,30,31,15,1,196,34,60,6
1,31,31,15,1,196,34,59,6
1,32,31,15,1,196,34,58,6
1,33,31,15,1,196,34,57,6
1,34,31,15,1,196,34,56,6
1,35,31,15,1,196,34,55,6
1,36,31,15,1,196,34,54,6
1,37,31,15,0.984,196,34,53,6
1,38,31,15,0.024,196,34,52,6
1,39,31,15,0.076,197,34,51,6
1,40,31,15,0.096,197,34,50,6
1,41,31,15,0,197,34,49,6
1,42,31,15,0,198,34,48,6
1,43,31,15,0,198,34,47,6
1,1,32,15,1,202,34,89,6
1,2,32,15,1,202,34,88,6
1,3,32,15,1,202,34,87,6
1,4,32,15,1,202,34,86,6
1,5,32,15,1,202,34,85,6
1,6,32,15,1,202,34,84,6
1,7,32,15,1,202,34,83,6
1,8,32,15,1,202,34,82,6
1,9,32,15,1,199,34,81,6
1,10,32,15,1,199,34,80,6
1,11,32,15,1,199,34,79,6
1,12,32,15,1,199,34,78,6
1,13,32,15,1,199,34,77,6
1,14,32,15,1,199,34,76,6
1,15,32,15,1,199,34,75,6
1,16,32,15,1,199,34,74,6
1,17,32,15,1,199,34,73,6
1,18,32,15,1,199,34,72,6
1,19,32,15,1,199,34,71,6
1,20,32,15,1,199,34,70,6
1,21,32,15,1,199,34,69,6
1,22,32,15,1,199,34,68,6
1,23,32,15,1,199,34,67,6
1,24,32,15,1,200,34,66,6
1,25,32,15,1,200,34,65,6
1,26,32,15,1,200,34,64,6
1,27,32,15,1,200,34,63,6
1,28,32,15,1,200,34,62,6
1,29,32,15,1,200,34,61,6
1,30,32,15,1,200,34,60,6
1,31,32,15,1,200,34,59,6
1,32,32,15,1,200,34,58,6
1,33,32,15,1,200,34,57,6
1,34,32,15,1,200,34,56,6
1,35,32,15,1,200,34,55,6
1,36,32,15,1,200,34,54,6
1,37,32,15,1,200,34,53,6
1,38,32,15,1,200,34,52,6
